crop,farm_size_ha,province,district,ward,planting_date,planting_month,yield_tonnes_per_ha,rainfall_planting_month,rainfall_1_month_before,rainfall_2_months_before,rainfall_3_months_before,rainfall_preplant_3m_total,rainfall_preplant_3m_mean,preplant_rain_months_available,soil_ph,soil_organic_carbon_g_kg,soil_nitrogen_g_kg,soil_clay_percent,soil_sand_percent,soil_silt_percent,ndvi_preplant_mean,ndvi_preplant_max,ndvi_preplant_min,ndvi_preplant_std,ndvi_preplant_median,ndvi_preplant_first,ndvi_preplant_last,ndvi_preplant_observations,ndvi_preplant_change
 Groundnuts(unshelled),0.405,Eastern,Chasefu,MAGODI,2024-11-01,11,0.3950617283950617,77.0934066772461,38.38622283935547,,,,,1,6.0,12.8,1.19,19.7,72.4,7.9,0.4306666666666667,0.528,0.3445,0.0922582426308529,0.4195,0.3445,0.528,3,0.1835
 Maize(for grain),0.1875,Luapula,Nchelenge,KASHIKISHI,2024-11-01,11,0.0,135.97988891601562,95.00704193115234,,,,,1,,,,,,,0.055,0.0631,0.0469,0.011455129855222,0.055,0.0469,0.0631,2,0.0162
 Maize(for grain),0.5,Muchinga,Mpika,CHIPEMBELE,2024-12-01,12,1.725,62.63320159912109,104.89986419677734,39.0770263671875,,,,2,6.1,14.2,1.12,18.7,67.6,13.8,0.33755,0.419,0.27,0.0675134801354514,0.3306,0.27,0.419,4,0.1489999999999999
 Maize(for grain),0.405,Eastern,Chadiza,CHADIZA,2024-12-01,12,1.419753086419753,122.55335235595705,103.75537109375,16.97254180908203,,,,2,5.9,16.0,1.07,19.4,65.9,14.7,0.266825,0.3056,0.2469,0.0265214850011583,0.2574,0.2469,0.3056,4,0.0586999999999999
 Sunflower (for grain),1.215,Eastern,Chadiza,CHADIZA,2025-01-01,1,0.685925925925926,338.34375,122.55335235595705,103.75537109375,16.97254180908203,243.28126525878903,81.09375508626302,3,5.9,16.0,1.07,19.4,65.9,14.7,0.3381166666666666,0.5208,0.2469,0.1151661480933814,0.2835,0.2469,0.5208,6,0.2739
 Rice,1.0,Western,Mongu,IMWIKO,2024-12-01,12,0.0,125.21049499511722,64.56555938720703,15.446651458740234,,,,2,5.6,13.4,1.43,9.8,81.3,8.9,0.4928,0.6391,0.4266,0.0984174442532081,0.45275,0.4266,0.6391,4,0.2125
 Maize(for grain),0.25,Luapula,Milenge,LWELA,2025-01-01,1,1.15,272.6421813964844,141.29046630859375,83.71837615966797,38.41905212402344,263.4278945922852,87.80929819742839,3,5.6,23.2,1.98,24.2,63.6,12.2,0.6906,0.7931,0.5909,0.0700086566075939,0.6811,0.6557,0.7417,6,0.086
 Maize(for grain),0.25,Eastern,Mambwe,JUMBE,2024-12-01,12,1.15,85.27687072753906,126.41258239746094,36.428199768066406,,,,2,6.1,15.4,1.11,18.6,65.6,15.8,0.350775,0.4388,0.2845,0.0734375641843691,0.3399,0.2963,0.4388,4,0.1425
 Sunflower (for grain),0.125,Eastern,Mambwe,JUMBE,2025-01-01,1,0.66672,301.4020080566406,85.27687072753906,126.41258239746094,36.428199768066406,248.1176528930664,82.7058842976888,3,6.1,15.4,1.11,18.6,65.6,15.8,0.4054833333333333,0.5154,0.2845,0.1020742360572278,0.41115,0.2963,0.5144,6,0.2180999999999999
 Maize(for grain),0.5,Southern,Itezhi-Tezhi,KAANZWA,2025-01-01,1,0.0,205.4383239746093,98.6934051513672,37.9119873046875,12.063690185546877,148.66908264160156,49.55636088053385,3,5.8,14.0,1.17,21.9,54.2,23.9,0.3488166666666666,0.4774,0.2757,0.0833182913090917,0.3111,0.2757,0.4774,6,0.2017
 Groundnuts(unshelled),0.0625,Luapula,Milenge,MILAMBO,2024-11-01,11,1.024,83.71837615966797,38.41905212402344,,,,,1,5.6,23.2,1.98,24.2,63.6,12.2,0.6442333333333333,0.6861,0.5909,0.0486248221933338,0.6557,0.6557,0.6861,3,0.0304
 Maize(for grain),0.25,Western,Limulunga,NAMBOMA,2024-11-01,11,0.69,81.42887878417969,23.78813934326172,,,,,1,5.5,18.9,1.25,13.8,74.1,12.1,0.485,0.5922,0.4121,0.0948228348025937,0.4507,0.4507,0.5922,3,0.1414999999999999
 Maize(for grain),0.0625,Luapula,Kawambwa,SENGA,2024-12-01,12,1.84,203.8400421142578,160.85316467285156,99.5114974975586,,,,2,5.4,20.7,1.07,24.5,42.7,32.8,0.6923499999999999,0.8055,0.5345,0.1139103009682033,0.7147,0.5345,0.8055,4,0.271
 Maize(for grain),0.75,Luapula,Kawambwa,SENGA,2025-01-01,1,0.0,177.2343292236328,203.8400421142578,160.85316467285156,99.5114974975586,464.204704284668,154.73490142822266,3,5.4,20.7,1.07,24.5,42.7,32.8,0.7279499999999999,0.8055,0.5345,0.104060938877179,0.761,0.5345,0.8012,6,0.2667
 Maize(for grain),0.5,Eastern,Chama,Chisunga,2024-12-01,12,2.875,79.69523620605469,48.07384490966797,15.37599754333496,,,,2,6.1,15.3,1.17,21.3,60.7,18.0,0.428675,0.5666,0.3376,0.1105615175667676,0.40525,0.341,0.5666,4,0.2255999999999999
 Maize(for grain),0.25,Eastern,Chama,Chisunga,2024-12-01,12,2.3,79.69523620605469,48.07384490966797,15.37599754333496,,,,2,6.1,15.3,1.17,21.3,60.7,18.0,0.428675,0.5666,0.3376,0.1105615175667676,0.40525,0.341,0.5666,4,0.2255999999999999
 Bambara nuts,0.125,Eastern,Chama,Chisunga,2025-01-01,1,1.10784,172.38778686523438,79.69523620605469,48.07384490966797,15.37599754333496,143.14507865905762,47.71502621968588,3,6.1,15.3,1.17,21.3,60.7,18.0,0.4748666666666666,0.5906,0.3376,0.1125753377372977,0.5067,0.341,0.5439,6,0.2029
 Sunflower (for grain),0.25,Eastern,Chama,Chisunga,2025-01-01,1,0.4270088999999999,172.38778686523438,79.69523620605469,48.07384490966797,15.37599754333496,143.14507865905762,47.71502621968588,3,6.1,15.3,1.17,21.3,60.7,18.0,0.4748666666666666,0.5906,0.3376,0.1125753377372977,0.5067,0.341,0.5439,6,0.2029
 Groundnuts(unshelled),0.5,Eastern,Chama,Chisunga,2024-12-01,12,0.64,79.69523620605469,48.07384490966797,15.37599754333496,,,,2,6.1,15.3,1.17,21.3,60.7,18.0,0.428675,0.5666,0.3376,0.1105615175667676,0.40525,0.341,0.5666,4,0.2255999999999999
 Maize(for grain),5.0,Central,Kapiri Mposhi,KAPIRI MPOSHI,2024-10-01,10,1.15,24.04169464111328,,,,,,0,6.1,15.6,0.92,19.7,59.4,20.9,0.3101,0.3101,0.3101,0.0,0.3101,0.3101,0.3101,1,0.0
 Soya beans (for grain),2.0,Central,Kapiri Mposhi,KAPIRI MPOSHI,2024-12-01,12,0.4911999999999999,95.71442413330078,81.01092529296875,24.04169464111328,,,,2,6.1,15.6,0.92,19.7,59.4,20.9,0.356325,0.3962,0.3101,0.0419143869492723,0.3595,0.3101,0.3962,4,0.0861
 Sweet Potatoes (for tuber),3.0,Central,Kapiri Mposhi,KAPIRI MPOSHI,2025-01-01,1,5.2250000000000005,262.9815979003906,95.71442413330078,81.01092529296875,24.04169464111328,200.7670440673828,66.92234802246094,3,6.1,15.6,0.92,19.7,59.4,20.9,0.4547333333333334,0.6732,0.3101,0.1564725492432032,0.39165,0.3101,0.6732,6,0.3631
 Sunflower (for grain),1.0,Central,Kapiri Mposhi,KAPIRI MPOSHI,2025-01-01,1,0.2778,262.9815979003906,95.71442413330078,81.01092529296875,24.04169464111328,200.7670440673828,66.92234802246094,3,6.1,15.6,0.92,19.7,59.4,20.9,0.4547333333333334,0.6732,0.3101,0.1564725492432032,0.39165,0.3101,0.6732,6,0.3631
 Groundnuts(unshelled),2.0,Central,Kapiri Mposhi,KAPIRI MPOSHI,2024-12-01,12,0.95,95.71442413330078,81.01092529296875,24.04169464111328,,,,2,6.1,15.6,0.92,19.7,59.4,20.9,0.356325,0.3962,0.3101,0.0419143869492723,0.3595,0.3101,0.3962,4,0.0861
 Maize(for grain),0.25,Copperbelt,Lufwanyama,SOKONTWE,2024-11-01,11,0.0,125.24308013916016,44.27711486816406,,,,,1,,16.8,1.28,29.7,45.5,24.7,0.6324,0.6771,0.5935,0.042100712583043,0.6266,0.6266,0.6771,3,0.0504999999999999
 Maize(for grain),0.81,Eastern,Chipangali,MADZIATUBA,2025-01-01,1,0.7098765432098765,276.68096923828125,105.349609375,91.82780456542967,26.51133346557617,223.68874740600583,74.56291580200195,3,6.1,22.3,1.11,20.1,60.7,19.1,0.2278166666666666,0.2489,0.2073,0.0145132238550456,0.2254999999999999,0.2214,0.2383,6,0.0169
 Maize(for grain),0.81,Eastern,Chipangali,MADZIATUBA,2025-01-01,1,2.839506172839506,276.68096923828125,105.349609375,91.82780456542967,26.51133346557617,223.68874740600583,74.56291580200195,3,6.1,22.3,1.11,20.1,60.7,19.1,0.2278166666666666,0.2489,0.2073,0.0145132238550456,0.2254999999999999,0.2214,0.2383,6,0.0169
 Soya beans (for grain),3.645000000000001,Eastern,Chipangali,MADZIATUBA,2025-01-01,1,0.2695198902606309,276.68096923828125,105.349609375,91.82780456542967,26.51133346557617,223.68874740600583,74.56291580200195,3,6.1,22.3,1.11,20.1,60.7,19.1,0.2278166666666666,0.2489,0.2073,0.0145132238550456,0.2254999999999999,0.2214,0.2383,6,0.0169
 Soya beans (for grain),0.405,Eastern,Chipangali,MADZIATUBA,2025-01-01,1,0.7277037037037036,276.68096923828125,105.349609375,91.82780456542967,26.51133346557617,223.68874740600583,74.56291580200195,3,6.1,22.3,1.11,20.1,60.7,19.1,0.2278166666666666,0.2489,0.2073,0.0145132238550456,0.2254999999999999,0.2214,0.2383,6,0.0169
 Groundnuts(unshelled),0.81,Eastern,Chipangali,MADZIATUBA,2024-12-01,12,0.5864197530864197,105.349609375,91.82780456542967,26.51133346557617,,,,2,6.1,22.3,1.11,20.1,60.7,19.1,0.219925,0.2291,0.2073,0.0091222712815029,0.22165,0.2214,0.2291,4,0.0076999999999999
 Maize(for grain),12.5,Central,Luano,NKOMASHI,2024-11-01,11,4.6,52.37794494628906,18.696521759033203,,,,,1,6.1,17.2,1.1,19.0,65.5,15.5,0.4072,0.4782,0.329,0.0748601362542174,0.4144,0.329,0.4782,3,0.1492
 Soya beans (for grain),5.0,Central,Luano,NKOMASHI,2024-11-01,11,1.9648,52.37794494628906,18.696521759033203,,,,,1,6.1,17.2,1.1,19.0,65.5,15.5,0.4072,0.4782,0.329,0.0748601362542174,0.4144,0.329,0.4782,3,0.1492
 Groundnuts(unshelled),2.0,Central,Luano,NKOMASHI,2024-11-01,11,0.48,52.37794494628906,18.696521759033203,,,,,1,6.1,17.2,1.1,19.0,65.5,15.5,0.4072,0.4782,0.329,0.0748601362542174,0.4144,0.329,0.4782,3,0.1492
 Maize(for grain),3.24,Western,Sioma,NANGWESHI,2024-11-01,11,1.419753086419753,43.89888000488281,13.016339302062988,,,,,1,6.4,11.0,1.12,12.3,77.4,10.3,0.2969333333333333,0.3386,0.2753,0.0360932588350419,0.2769,0.2753,0.3386,3,0.0633
 Groundnuts(unshelled),1.62,Western,Sioma,NANGWESHI,2024-12-01,12,0.4398148148148148,119.12736511230466,43.89888000488281,13.016339302062988,,,,2,6.4,11.0,1.12,12.3,77.4,10.3,0.343375,0.4827,0.2753,0.0974463741415417,0.3077499999999999,0.2753,0.4827,4,0.2074
 Sorghum(for grain),1.0,Southern,Chirundu,NG'OMBE ILEDE,2024-11-01,11,0.0,47.28758239746094,15.169661521911618,,,,,1,6.5,18.3,1.16,16.5,65.7,17.9,0.2795,0.2961,0.2662,0.0152207095761005,0.2762,0.2662,0.2961,3,0.0298999999999999
 Finger Millet,3.5,Southern,Chirundu,NG'OMBE ILEDE,2025-03-01,3,0.1405714285714285,16.981569290161133,128.05738830566406,226.0818634033203,72.29200744628906,426.43125915527344,142.1437530517578,3,6.5,18.3,1.16,16.5,65.7,17.9,0.4504555555555555,0.7692,0.2662,0.2327970957245338,0.3174,0.2662,0.7662,9,0.5
 Maize(for grain),0.25,Western,Mongu,NAKANYAA,2024-10-01,10,0.0,15.446651458740234,,,,,,0,5.6,13.4,1.43,9.8,81.3,8.9,0.4266,0.4266,0.4266,0.0,0.4266,0.4266,0.4266,1,0.0
 Maize(for grain),0.75,Copperbelt,Kalulushi,KALUNGWISHI,2024-11-01,11,3.0666666666666664,115.7312469482422,36.14002227783203,,,,,1,5.4,17.8,1.29,22.6,54.3,23.0,0.501,0.6473,0.3981,0.1301454186669665,0.4576,0.3981,0.6473,3,0.2491999999999999
 Maize(for grain),0.81,Northern,Mbala,KAZIMOLWA,2024-11-01,11,3.7222222222222223,112.47306823730467,48.44123077392578,,,,,1,5.3,16.9,1.15,31.8,56.8,11.4,0.5822666666666667,0.6733,0.4891,0.092118528718892,0.5844,0.4891,0.6733,3,0.1842
 Rice,0.0625,Luapula,Lunga,LUNGA,2024-11-01,11,1.94144,87.95390319824219,25.954912185668945,,,,,1,5.8,41.0,2.45,22.2,60.7,17.1,0.5259333333333334,0.5602,0.5076,0.0297000561166697,0.51,0.5076,0.5602,3,0.0525999999999999
 Maize(for grain),0.81,Eastern,Lusangazi,MAWANDA,2024-12-01,12,0.7808641975308641,99.2672348022461,101.29043579101562,17.33262825012207,,,,2,6.2,23.8,1.22,22.3,64.2,13.4,0.4463,0.6309,0.3114,0.1578488939883119,0.42145,0.3184,0.6309,4,0.3125
 Sunflower (for grain),0.405,Eastern,Lusangazi,MAWANDA,2024-12-01,12,0.4801481481481481,99.2672348022461,101.29043579101562,17.33262825012207,,,,2,6.2,23.8,1.22,22.3,64.2,13.4,0.4463,0.6309,0.3114,0.1578488939883119,0.42145,0.3184,0.6309,4,0.3125
 Maize(for grain),2.0,Southern,Kazungula,NYAWA,2024-11-01,11,2.3,46.08380126953125,9.38591766357422,,,,,1,6.2,12.7,1.07,21.6,60.4,18.0,0.2667333333333333,0.2833,0.247,0.0183560162707852,0.2699,0.247,0.2833,3,0.0363
 Maize(for grain),4.5,Southern,Kazungula,NYAWA,2024-11-01,11,4.472222222222222,46.08380126953125,9.38591766357422,,,,,1,6.2,12.7,1.07,21.6,60.4,18.0,0.2667333333333333,0.2833,0.247,0.0183560162707852,0.2699,0.247,0.2833,3,0.0363
 Sunflower (for grain),1.0,Southern,Kazungula,NYAWA,2024-12-01,12,0.2778,103.9976806640625,46.08380126953125,9.38591766357422,,,,2,6.2,12.7,1.07,21.6,60.4,18.0,0.3152999999999999,0.461,0.247,0.0982828231856072,0.2765999999999999,0.247,0.461,4,0.214
 Maize(for grain),0.25,Eastern,Sinda,CHINGHOMBE,2024-12-01,12,1.84,112.3748016357422,76.95016479492188,14.941022872924805,,,,2,6.2,16.1,1.34,18.1,65.9,16.0,0.303975,0.402,0.2568,0.0668891807394888,0.27855,0.2568,0.402,4,0.1452
 Maize(for grain),0.25,Eastern,Sinda,CHINGHOMBE,2025-03-01,3,1.38,95.38116455078124,218.15353393554688,290.65533447265625,112.3748016357422,621.1836700439453,207.06122334798172,3,6.2,16.1,1.34,18.1,65.9,16.0,0.394575,0.602,0.2568,0.1277788016177063,0.393,0.2568,0.602,8,0.3452
 Soya beans (for grain),0.405,Eastern,Sinda,CHINGHOMBE,2024-12-01,12,0.9702716049382716,112.3748016357422,76.95016479492188,14.941022872924805,,,,2,6.2,16.1,1.34,18.1,65.9,16.0,0.303975,0.402,0.2568,0.0668891807394888,0.27855,0.2568,0.402,4,0.1452
 Maize(for grain),0.125,Central,Kapiri Mposhi,KAKWELESA,2024-11-01,11,1.84,81.01092529296875,24.04169464111328,,,,,1,6.1,15.6,0.92,19.7,59.4,20.9,0.3430333333333333,0.3871,0.3101,0.0396889573223249,0.3319,0.3101,0.3871,3,0.077
 Soya beans (for grain),1.0,Central,Kapiri Mposhi,KAKWELESA,2024-11-01,11,0.7367999999999999,81.01092529296875,24.04169464111328,,,,,1,6.1,15.6,0.92,19.7,59.4,20.9,0.3430333333333333,0.3871,0.3101,0.0396889573223249,0.3319,0.3101,0.3871,3,0.077
 Maize(for grain),0.25,Eastern,Mambwe,CHIPAPA,2024-12-01,12,2.99,85.27687072753906,126.41258239746094,36.428199768066406,,,,2,6.1,15.4,1.11,18.6,65.6,15.8,0.350775,0.4388,0.2845,0.0734375641843691,0.3399,0.2963,0.4388,4,0.1425
 Sunflower (for grain),0.375,Eastern,Mambwe,CHIPAPA,2025-01-01,1,0.81488,301.4020080566406,85.27687072753906,126.41258239746094,36.428199768066406,248.1176528930664,82.7058842976888,3,6.1,15.4,1.11,18.6,65.6,15.8,0.4054833333333333,0.5154,0.2845,0.1020742360572278,0.41115,0.2963,0.5144,6,0.2180999999999999
 Maize(for grain),6.0,Southern,Kazungula,KAUWE,2024-11-01,11,1.0541666666666667,46.08380126953125,9.38591766357422,,,,,1,6.2,12.7,1.07,21.6,60.4,18.0,0.2667333333333333,0.2833,0.247,0.0183560162707852,0.2699,0.247,0.2833,3,0.0363
 Maize(for grain),1.0,Southern,Kazungula,KAUWE,2024-12-01,12,2.3,103.9976806640625,46.08380126953125,9.38591766357422,,,,2,6.2,12.7,1.07,21.6,60.4,18.0,0.3152999999999999,0.461,0.247,0.0982828231856072,0.2765999999999999,0.247,0.461,4,0.214
 Maize(for grain),3.0,Southern,Kazungula,KAUWE,2024-10-01,10,0.7666666666666666,9.38591766357422,,,,,,0,6.2,12.7,1.07,21.6,60.4,18.0,0.247,0.247,0.247,0.0,0.247,0.247,0.247,1,0.0
 Sunflower (for grain),4.0,Southern,Kazungula,KAUWE,2024-12-01,12,0.076395,103.9976806640625,46.08380126953125,9.38591766357422,,,,2,6.2,12.7,1.07,21.6,60.4,18.0,0.3152999999999999,0.461,0.247,0.0982828231856072,0.2765999999999999,0.247,0.461,4,0.214
 Sunflower (for grain),2.0,Southern,Kazungula,KAUWE,2024-11-01,11,0.06945,46.08380126953125,9.38591766357422,,,,,1,6.2,12.7,1.07,21.6,60.4,18.0,0.2667333333333333,0.2833,0.247,0.0183560162707852,0.2699,0.247,0.2833,3,0.0363
 Maize(for grain),0.25,Luapula,Nchelenge,MULWE,2024-12-01,12,0.0,200.62164306640625,135.97988891601562,95.00704193115234,,,,2,,,,,,,0.055,0.0631,0.0469,0.011455129855222,0.055,0.0469,0.0631,2,0.0162
 Maize(for grain),0.25,Northern,Kasama,KUPUMAULA,2024-11-01,11,2.76,95.09349060058594,36.48351287841797,,,,,1,5.6,18.7,1.19,19.8,68.0,12.1,0.7077666666666667,0.757,0.6737,0.0436719971301214,0.6926,0.6737,0.757,3,0.0833
 Groundnuts(unshelled),0.125,Northern,Kasama,KUPUMAULA,2024-11-01,11,1.52,95.09349060058594,36.48351287841797,,,,,1,5.6,18.7,1.19,19.8,68.0,12.1,0.7077666666666667,0.757,0.6737,0.0436719971301214,0.6926,0.6737,0.757,3,0.0833
 Maize(for grain),0.125,North Western,Kalumbila,KIKONKOMENE,2024-11-01,11,1.84,143.21426391601562,39.578895568847656,,,,,1,5.4,15.4,1.25,31.3,39.8,28.9,0.6790666666666666,0.72,0.6304,0.0452978292342285,0.6868,0.6304,0.72,3,0.0896
 Maize(for grain),1.0,North Western,Manyinga,MUKOSHO,2024-11-01,11,1.84,151.15516662597656,41.72888946533203,,,,,1,5.6,20.3,1.5,26.1,55.3,18.6,0.4706666666666666,0.5618,0.4131,0.0798308419931377,0.4371,0.4131,0.5618,3,0.1486999999999999
 Maize(for grain),2.5,Southern,Kazungula,KAZUNGULA CENTRAL,2024-12-01,12,0.414,103.9976806640625,46.08380126953125,9.38591766357422,,,,2,6.2,12.7,1.07,21.6,60.4,18.0,0.3152999999999999,0.461,0.247,0.0982828231856072,0.2765999999999999,0.247,0.461,4,0.214
 Maize(for grain),0.0625,Luapula,Chifumunabuli,CHISHI,2024-11-01,11,0.0,85.25543212890625,29.17923355102539,,,,,1,5.6,50.3,1.42,22.2,63.9,13.9,0.4896,0.5476,0.4543,0.050623018479739,0.4669,0.4669,0.5476,3,0.0807
 Rice,0.03,Luapula,Chifumunabuli,CHISHI,2024-10-01,10,0.0,29.17923355102539,,,,,,0,5.6,50.3,1.42,22.2,63.9,13.9,0.4669,0.4669,0.4669,0.0,0.4669,0.4669,0.4669,1,0.0
 Maize(for grain),0.5,Lusaka,Chongwe,CHONGWE,2024-12-01,12,0.345,71.60501861572266,64.76591491699219,21.03059768676757,,,,2,6.2,17.7,0.96,19.0,62.8,18.2,0.3843999999999999,0.6785,0.2675,0.1966635197488339,0.2958,0.2866,0.6785,4,0.3918999999999999
 Finger Millet,2.0,Western,Shang'ombo,SIMU,2024-10-01,10,0.0,14.470321655273438,,,,,,0,6.0,13.9,1.44,22.5,68.1,9.4,0.3582,0.3582,0.3582,0.0,0.3582,0.3582,0.3582,1,0.0
 Maize(for grain),0.25,Northern,Mungwi,MUNGWI,2024-11-01,11,1.61,95.17550659179688,32.72066879272461,,,,,1,5.6,14.7,1.23,24.7,59.8,15.5,0.5138333333333333,0.5989,0.3484,0.1432887411255096,0.5942,0.3484,0.5989,3,0.2505
 Sweet Potatoes (for tuber),0.375,Northern,Mungwi,MUNGWI,2025-01-01,1,2.786666666666666,214.4437866210937,181.7246551513672,95.17550659179688,32.72066879272461,309.6208305358887,103.20694351196288,3,5.6,14.7,1.23,24.7,59.8,15.5,0.6204500000000001,0.7723,0.3484,0.1502462878077192,0.6435,0.3484,0.7208,6,0.3724
 Maize(for grain),0.5625,Luapula,Nchelenge,KABUTA,2024-11-01,11,0.0,135.97988891601562,95.00704193115234,,,,,1,,,,,,,0.055,0.0631,0.0469,0.011455129855222,0.055,0.0469,0.0631,2,0.0162
 Maize(for grain),0.1875,Luapula,Kawambwa,ILOMBE,2024-11-01,11,1.2266666666666668,160.85316467285156,99.5114974975586,,,,,1,5.4,20.7,1.07,24.5,42.7,32.8,0.6546333333333333,0.7249,0.5345,0.1045373298555752,0.7045,0.5345,0.7249,3,0.1904
 Maize(for grain),0.25,Luapula,Kawambwa,ILOMBE,2024-11-01,11,0.92,160.85316467285156,99.5114974975586,,,,,1,5.4,20.7,1.07,24.5,42.7,32.8,0.6546333333333333,0.7249,0.5345,0.1045373298555752,0.7045,0.5345,0.7249,3,0.1904
 Maize(for grain),0.125,Luapula,Kawambwa,ILOMBE,2024-11-01,11,2.3,160.85316467285156,99.5114974975586,,,,,1,5.4,20.7,1.07,24.5,42.7,32.8,0.6546333333333333,0.7249,0.5345,0.1045373298555752,0.7045,0.5345,0.7249,3,0.1904
 Maize(for grain),0.75,North Western,Mwinilunga,KABANDA,2024-11-01,11,0.7666666666666666,165.1038818359375,44.676307678222656,,,,,1,5.4,16.5,1.24,27.7,49.8,22.5,0.7314333333333334,0.8188,0.6691,0.0779263968969009,0.7064,0.6691,0.8188,3,0.1496999999999999
 Maize(for grain),0.5,Southern,Gwembe,CHIBUWE,2025-01-01,1,0.115,224.1846160888672,80.16019439697266,36.31627655029297,10.43460464477539,126.91107559204102,42.30369186401367,3,6.5,18.1,1.32,17.8,62.2,20.0,0.2920833333333333,0.4225,0.2266,0.0749598670400813,0.27505,0.2266,0.4225,6,0.1959
 Maize(for grain),0.25,Southern,Gwembe,CHIBUWE,2024-11-01,11,0.0,36.31627655029297,10.43460464477539,,,,,1,6.5,18.1,1.32,17.8,62.2,20.0,0.254,0.3039,0.2266,0.0432840617317737,0.2315,0.2266,0.2315,3,0.0049
 Maize(for grain),0.75,Muchinga,Mpika,MUSAKANYA,2024-12-01,12,3.0666666666666664,62.63320159912109,104.89986419677734,39.0770263671875,,,,2,6.1,14.2,1.12,18.7,67.6,13.8,0.33755,0.419,0.27,0.0675134801354514,0.3306,0.27,0.419,4,0.1489999999999999
 Maize(for grain),6.0,Eastern,Lumezi,KAPANGALA,2024-10-01,10,0.1916666666666666,27.49403953552246,,,,,,0,6.1,18.2,1.4,18.6,66.1,15.4,0.3249,0.3249,0.3249,0.0,0.3249,0.3249,0.3249,1,0.0
 Sunflower (for grain),1.62,Eastern,Kasenengwa,MAKUNGWA,2025-02-01,2,0.1714814814814814,157.32366943359375,294.1659851074219,111.36882019042966,131.61904907226562,537.1538543701172,179.05128479003906,3,6.2,23.1,1.18,21.1,57.7,21.2,0.3898,0.6232,0.237,0.14249044078213,0.363,0.2411,0.5469,8,0.3058
 Maize(for grain),1.0,Central,Kapiri Mposhi,KAPIRI MPOSHI,2025-01-01,1,1.15,262.9815979003906,95.71442413330078,81.01092529296875,24.04169464111328,200.7670440673828,66.92234802246094,3,6.1,15.6,0.92,19.7,59.4,20.9,0.4547333333333334,0.6732,0.3101,0.1564725492432032,0.39165,0.3101,0.6732,6,0.3631
 Soya beans (for grain),0.25,Central,Kapiri Mposhi,KAPIRI MPOSHI,2024-12-01,12,0.39296,95.71442413330078,81.01092529296875,24.04169464111328,,,,2,6.1,15.6,0.92,19.7,59.4,20.9,0.356325,0.3962,0.3101,0.0419143869492723,0.3595,0.3101,0.3962,4,0.0861
 Sweet Potatoes (for tuber),0.25,Central,Kapiri Mposhi,KAPIRI MPOSHI,2024-12-01,12,2.508,95.71442413330078,81.01092529296875,24.04169464111328,,,,2,6.1,15.6,0.92,19.7,59.4,20.9,0.356325,0.3962,0.3101,0.0419143869492723,0.3595,0.3101,0.3962,4,0.0861
 Maize(for grain),3.0,Western,Lukulu,LUANCHUMA,2024-11-01,11,1.035,92.35746002197266,24.51470947265625,,,,,1,5.9,18.9,2.07,17.8,65.1,17.1,0.6069,0.695,0.485,0.1090038072729572,0.6407,0.485,0.695,3,0.2099999999999999
 Maize(for grain),0.25,Western,Lukulu,LUANCHUMA,2024-10-01,10,1.38,24.51470947265625,,,,,,0,5.9,18.9,2.07,17.8,65.1,17.1,0.485,0.485,0.485,0.0,0.485,0.485,0.485,1,0.0
 Maize(for grain),2.0,Central,Luano,MUNDA,2024-11-01,11,1.29375,52.37794494628906,18.696521759033203,,,,,1,6.1,17.2,1.1,19.0,65.5,15.5,0.4072,0.4782,0.329,0.0748601362542174,0.4144,0.329,0.4782,3,0.1492
 Soya beans (for grain),1.0,Central,Luano,MUNDA,2024-11-01,11,0.7367999999999999,52.37794494628906,18.696521759033203,,,,,1,6.1,17.2,1.1,19.0,65.5,15.5,0.4072,0.4782,0.329,0.0748601362542174,0.4144,0.329,0.4782,3,0.1492
 Soya beans (for grain),1.0,Central,Luano,MUNDA,2024-11-01,11,0.88416,52.37794494628906,18.696521759033203,,,,,1,6.1,17.2,1.1,19.0,65.5,15.5,0.4072,0.4782,0.329,0.0748601362542174,0.4144,0.329,0.4782,3,0.1492
 Maize(for grain),1.62,Eastern,Katete,MPHANGWE,2024-11-01,11,4.0817901234567895,139.72201538085938,12.146381378173828,,,,,1,6.3,19.3,1.49,21.3,55.1,23.5,0.2173,0.2346,0.1992,0.0177135541323586,0.2181,0.2181,0.2346,3,0.0165
 Soya beans (for grain),0.81,Eastern,Katete,MPHANGWE,2024-11-01,11,1.0309135802469136,139.72201538085938,12.146381378173828,,,,,1,6.3,19.3,1.49,21.3,55.1,23.5,0.2173,0.2346,0.1992,0.0177135541323586,0.2181,0.2181,0.2346,3,0.0165
 Sunflower (for grain),0.405,Eastern,Katete,MPHANGWE,2025-01-01,1,0.4270088999999999,272.8534240722656,116.5820541381836,139.72201538085938,12.146381378173828,268.4504508972168,89.4834836324056,3,6.3,19.3,1.49,21.3,55.1,23.5,0.29685,0.4588,0.1992,0.1225883151038466,0.2275,0.2181,0.4588,6,0.2407
 Groundnuts(unshelled),0.405,Eastern,Katete,MPHANGWE,2024-11-01,11,0.8691358024691357,139.72201538085938,12.146381378173828,,,,,1,6.3,19.3,1.49,21.3,55.1,23.5,0.2173,0.2346,0.1992,0.0177135541323586,0.2181,0.2181,0.2346,3,0.0165
